CompanyName,JobRole,Experience,Skills,Links
Spireon,Associate Software Development Engineer in Test I,0.0,Computer science automation framework Data analysis Backend TDD Software Development Manager Machine learning Agile,https://www.naukri.com/job-listings-associate-software-development-engineer-in-test-i-spireon-bengaluru-0-to-1-years-141125500568
Experis,Software Test Engineer,5.0,QA Engineer Automation Testing Performance Testing API Testing Software Test Engineer Java Selenium ETL Testing NAB,https://www.naukri.com/job-listings-software-test-engineer-experis-pune-gurugram-bengaluru-5-to-10-years-160126025897
Chingari,Software Development Engineer in Test,0.0,Maven Automation Test strategy Coding Postgresql Social media Performance testing Selenium,https://www.naukri.com/job-listings-software-development-engineer-in-test-chingari-bengaluru-0-to-5-years-190226503183
Logicoy Software Technologies,Software Test Engineer,0.0,server functional software testing soap ui env qtp relational databases sql server,https://www.naukri.com/job-listings-software-test-engineer-logicoy-bengaluru-0-to-4-years-270824501742
Luxoft,Software Engineer (Development&Test),3.0,Software Engineer Rtos Open Source C Architecture Software Architecture Apis Data Structures,https://www.naukri.com/job-listings-software-engineer-development-test-luxoft-india-llp-hyderabad-3-to-6-years-300326914501
Symphisys,Software Test Engineer (Python / Automation / QA),4.0,Computer science automation framework Object oriented design Software design GIT Analytical Firmware Test cases,https://www.naukri.com/job-listings-software-test-engineer-python-automation-qa-symphisys-software-consulting-hyderabad-4-to-8-years-251125504302
Mitratech India,"Software Engineer III, in Test (Selenium with C#.Net)",5.0,C# CICD .Net Selenium Copilot Jenkins Azure Playwright,https://www.naukri.com/job-listings-software-engineer-iii-in-test-selenium-with-c-net-mitratech-india-llp-hyderabad-5-to-8-years-230326013300
Cloud Counselage,Software Test Engineer 3 (Automation Testing),1.0,Manual testing Manager Quality Assurance Load testing Test strategy Debugging Performance testing Data quality Selenium,https://www.naukri.com/job-listings-software-test-engineer-3-automation-testing-cloud-counselage-pvt-ltd-mumbai-1-to-10-years-301225508031
Clearwater Analytics,Software Development Engineer in Test,4.0,Maven Automation VB SCRIPT Javascript Agile Selenium SDLC Analytics,https://www.naukri.com/job-listings-software-development-engineer-in-test-clear-water-analytics-mumbai-4-to-9-years-230326505084
Arista Networks,Software Test Engineer (SONIC),0.0,Software design Manual testing Ccie Linux Networking QOS Ethernet Agile,https://www.naukri.com/job-listings-software-test-engineer-sonic-arista-networks-bengaluru-0-to-5-years-270126501348
Perceptive,"Principle Software Quality and Test Engineer, Medical Imaging",5.0,System testing Testing tools Performance testing Workflow Healthcare Test planning Selenium SDLC,https://www.naukri.com/job-listings-principle-software-quality-and-test-engineer-medical-imaging-calyx-hyderabad-5-to-10-years-260326503152
Veeva Systems,Senior Software Engineer Test Automation,4.0,continuous integration software test automation ci/cd collaborationteam api testing veeva Senior API,https://www.naukri.com/job-listings-senior-software-engineer-test-automation-veeva-systems-hyderabad-4-to-8-years-190525504765
The Adroit,Senior Software Testing Engineer (Automation),2.0,bdd software testing appium regression testing automation testing cucumber manual testing soap ui,https://www.naukri.com/job-listings-senior-software-testing-engineer-automation-the-adroit-navi-mumbai-2-to-5-years-120326502780
The Adroit,Senior Software Testing Engineer (Automation),2.0,bdd software testing appium regression testing automation testing cucumber manual testing soap ui,https://www.naukri.com/job-listings-senior-software-testing-engineer-automation-the-adroit-mumbai-2-to-5-years-090326503699
Digiboxx Technologies And Digital India,Software Testing Engineer (Automation),3.0,Computer science automation framework Test scripts Performance testing Scrum Agile methodology Selenium software quality,https://www.naukri.com/job-listings-software-testing-engineer-automation-digiboxx-technologies-and-digital-india-pvt-ltd-mumbai-3-to-8-years-030925501514
Mindfire,Sr. Software Test Engineer - Automation,2.0,Maven Manual testing Coding Enterprise applications Project management Selenium Test cases SCM,https://www.naukri.com/job-listings-sr-software-test-engineer-automation-mindfire-solutions-new-delhi-2-to-5-years-160822501403
Empover,Software Tester,0.0,Agile JIRA QA Testing Web Application Testing API Testing Appium Manual Testing Mobile Application Testing,https://www.naukri.com/job-listings-software-tester-empover-hyderabad-0-to-2-years-260326024861
Eagle Fleet Services,Junior Software Tester,0.0,Computer science Test management Test execution Regression testing Test cases Internship User acceptance testing SDLC,https://www.naukri.com/job-listings-junior-software-tester-red-taxi-coimbatore-0-to-2-years-240326503158
Advantal Technologies,Software Test Engineer,3.0,Software Testing Defect Tracking Automation Testing Manual Testing Test Cases Case Software Manual,https://www.naukri.com/job-listings-software-test-engineer-advantal-technologies-bengaluru-3-to-5-years-200326505506
ti Steps,Senior Software Test Engineer,2.0,Web Application Testing API Testing Automation Testing Manual Testing Selenium Application Automation Web application,https://www.naukri.com/job-listings-senior-software-test-engineer-ti-steps-bengaluru-2-to-6-years-130326027917
Shell Recharge Solutions,Lead Software Test Engineer,10.0,Automation Testing Java Performance Testing Manual Testing Selenium Software testing Performance Automation,https://www.naukri.com/job-listings-lead-software-test-engineer-shell-recharge-solutions-bengaluru-10-to-14-years-060326023761
Treebo Hotels,SOFTWARE DEVELOPMENT ENGINEER - TEST,3.0,rest python github project management regression testing automation testing maven manual testing,https://www.naukri.com/job-listings-software-development-engineer-test-treebohotels-bengaluru-3-to-7-years-200326500093
Sun Technologies,Software Development Engineer in Test(SDET),2.0,C++ SDET Automation Testing Software Development Engineer in Test Testing Development Software development Software testing,https://www.naukri.com/job-listings-software-development-engineer-in-test-sdet-sun-technologies-bengaluru-2-to-4-years-100326035396
Yucca It Solutions,Software Test Engineer,2.0,Automation Usage Automation testing Manual testing Networking Compliance Quality Analyst Transmission,https://www.naukri.com/job-listings-software-test-engineer-yucca-it-solutions-private-limited-bengaluru-2-to-4-years-210824502432
Oghealthcare,Software Test Engineer,3.0,continuous integration cd performance testing web application istqb automation testing test cases manual testing,https://www.naukri.com/job-listings-software-test-engineer-og-healthcare-bengaluru-3-to-6-years-190925504043
Contxt Io,Software Engineer in Test,1.0,Software testing Automation Automation testing Javascript Selenium Test cases Testing Case,https://www.naukri.com/job-listings-software-engineer-in-test-contxt-io-bengaluru-1-to-6-years-130126502727
Xpheno,Software Test Engineer II,3.0,Software testing Automation testing Software Test Engineer II Agile Test scenarios Project planning Test cases Customer service,https://www.naukri.com/job-listings-software-test-engineer-ii-xpheno-bengaluru-3-to-5-years-100123500279
Xpheno,Software Test Engineer III,3.0,Loop Automation testing Construction Test scenarios Project planning Hardware Test cases Customer service,https://www.naukri.com/job-listings-software-test-engineer-iii-xpheno-bengaluru-3-to-6-years-100123500203
IDESLABS,Sr. Software Engineer API Testing,5.0,Maven Automation testing GIT Eclipse Functional testing API Testing Agile Test scenarios,https://www.naukri.com/job-listings-sr-software-engineer-api-testing-ideslabs-private-limited-bengaluru-5-to-7-years-071223500949
NG Hospital And Research Centre,Software Tester,1.0,software testing quality control regression testing automation testing test cases manual testing smoke testing research,https://www.naukri.com/job-listings-software-tester-ng-hospital-research-centre-coimbatore-1-to-4-years-260326500547
Pataak It,Urgent opening For the post of Software Tester- Permanent WFH,2.0,Cucumber Framework Automation Testing Manual Testing Software testing Automation Framework Software Post,https://www.naukri.com/job-listings-urgent-opening-for-the-post-of-software-tester-permanent-wfh-pataak-it-united-states-usa-2-to-3-years-230326003534
Jeronone Technologies,Software Tester,1.0,software testing regression testing automation testing test cases manual testing smoke testing stlc functional testing,https://www.naukri.com/job-listings-software-tester-jeronone-technologies-mohali-1-to-6-years-240326503604
Wonderworth Solutions,Team Leader Software Testing,3.0,software testing automation testing defect tracking mentoring scalability cypress automation automation tools,https://www.naukri.com/job-listings-team-leader-software-testing-wonderworth-solutions-kolkata-3-to-8-years-230326502659
Bloomont Solutions,Software Tester,0.0,test scenarios software testing regression testing automation testing manual testing test cases sql product design,https://www.naukri.com/job-listings-software-tester-bloomont-solutions-private-limited-bengaluru-0-to-2-years-241224507503
Iziel Healthcare LLP,Software Test Engineer,0.0,software testing network installation networking software installation software troubleshooting system administration technical support desktop engineering,https://www.naukri.com/job-listings-software-test-engineer-iziel-healthcare-llp-pune-0-to-3-years-311025502123
Synapticatech,Software Tester,4.0,Computer science Software testing System testing Manager Quality Assurance Manual testing Testing tools Test cases User acceptance testing,https://www.naukri.com/job-listings-software-tester-synapticatech-visakhapatnam-4-to-9-years-060426501813
Veeam Software,Senior Software Engineer Test,3.0,kubernetes continuous integration golang openshift ci/cd eks helm docker,https://www.naukri.com/job-listings-senior-software-engineer-test-veeam-software-pune-3-to-6-years-170326502421
ti Steps,Senior Software Test Engineer,6.0,Automation Selenium Selenium With Java Automation Testing Java Selenium Selenium Java Bdd Cucumber Cucumber Bdd,https://www.naukri.com/job-listings-senior-software-test-engineer-ti-steps-pune-6-to-11-years-130326028274
Aim Plus Services,Lead I Software Testing Automation Testing with Cloud,5.0,Computer science Manual testing Test scripts Defect tracking Analytical Test design Agile Selenium,https://www.naukri.com/job-listings-lead-i-software-testing-automation-testing-with-cloud-aim-plus-services-noida-pune-bengaluru-5-to-10-years-290126508020
